INFO: 2013-01-04 20:07:06,657 -- 200 GET /SharingFactory/0HIXXELJ (127.0.0.1) 1.55ms
INFO: 2013-01-04 20:07:24,574 -- SharingLoadBalancer - assigning servers to the sharing space 81MIZSLY
INFO: 2013-01-04 20:07:24,576 -- SharingLoadBalancer - Querying sharing space 81MIZSLY from load balancer
INFO: 2013-01-04 20:07:24,576 -- 200 GET /SharingFactory/81MIZSLY (127.0.0.1) 1.40ms
INFO: 2013-01-04 20:07:24,585 -- SharingSpaceActionHandler - adding 3 action to sharing space 81MIZSLY from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 20:07:24,588 -- 200 POST /SharingSpace/81MIZSLY (127.0.0.1) 8.53ms
INFO: 2013-01-04 21:07:24,586 -- cleanup service - Sweep started
INFO: 2013-01-04 21:07:24,586 -- cleanup service - Sweep finished
INFO: 2013-01-04 22:33:51,047 -- cleanup service - Sweep started
INFO: 2013-01-04 22:33:51,048 -- cleanup service - cleaning candidate for 81MIZSLY
INFO: 2013-01-04 22:33:51,049 -- cleanup service - Sweep finished
INFO: 2013-01-04 22:39:43,936 -- SharingLoadBalancer - assigning servers to the sharing space F2134HVP
INFO: 2013-01-04 22:39:43,951 -- SharingLoadBalancer - Querying sharing space F2134HVP from load balancer
INFO: 2013-01-04 22:39:43,952 -- 200 GET /SharingFactory/F2134HVP (127.0.0.1) 16.10ms
INFO: 2013-01-04 22:39:43,959 -- SharingSpaceActionHandler - adding 3 action to sharing space F2134HVP from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 22:39:43,961 -- 200 POST /SharingSpace/F2134HVP (127.0.0.1) 5.59ms
INFO: 2013-01-04 22:40:17,099 -- SharingLoadBalancer - assigning servers to the sharing space ABW1KHNZ
INFO: 2013-01-04 22:40:17,100 -- SharingLoadBalancer - Querying sharing space ABW1KHNZ from load balancer
INFO: 2013-01-04 22:40:17,100 -- 200 GET /SharingFactory/ABW1KHNZ (127.0.0.1) 1.38ms
INFO: 2013-01-04 22:40:17,102 -- SharingSpaceActionHandler - adding 3 action to sharing space ABW1KHNZ from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 22:40:17,103 -- 200 POST /SharingSpace/ABW1KHNZ (127.0.0.1) 1.67ms
INFO: 2013-01-04 22:40:49,871 -- SharingLoadBalancer - assigning servers to the sharing space URNBEBMP
INFO: 2013-01-04 22:40:49,872 -- SharingLoadBalancer - Querying sharing space URNBEBMP from load balancer
INFO: 2013-01-04 22:40:49,873 -- 200 GET /SharingFactory/URNBEBMP (127.0.0.1) 1.44ms
INFO: 2013-01-04 22:40:49,875 -- SharingSpaceActionHandler - adding 3 action to sharing space URNBEBMP from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 22:40:49,876 -- 200 POST /SharingSpace/URNBEBMP (127.0.0.1) 1.71ms
INFO: 2013-01-04 22:41:36,153 -- SharingLoadBalancer - assigning servers to the sharing space CA3XXRVT
INFO: 2013-01-04 22:41:36,154 -- SharingLoadBalancer - Querying sharing space CA3XXRVT from load balancer
INFO: 2013-01-04 22:41:36,154 -- 200 GET /SharingFactory/CA3XXRVT (127.0.0.1) 1.50ms
INFO: 2013-01-04 22:41:36,156 -- SharingSpaceActionHandler - adding 3 action to sharing space CA3XXRVT from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 22:41:36,157 -- 200 POST /SharingSpace/CA3XXRVT (127.0.0.1) 1.56ms
INFO: 2013-01-04 22:55:49,565 -- SharingLoadBalancer - assigning servers to the sharing space 8NK6MC2A
INFO: 2013-01-04 22:55:49,566 -- SharingLoadBalancer - Querying sharing space 8NK6MC2A from load balancer
INFO: 2013-01-04 22:55:49,566 -- 200 GET /SharingFactory/8NK6MC2A (127.0.0.1) 1.56ms
INFO: 2013-01-04 22:55:49,570 -- SharingSpaceActionHandler - adding 3 action to sharing space 8NK6MC2A from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 22:55:49,570 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 22:55:49,570 -- SharingSpaceController - executing action  
INFO: 2013-01-04 22:55:49,572 -- 200 POST /SharingSpace/8NK6MC2A (127.0.0.1) 3.57ms
INFO: 2013-01-04 22:55:50,583 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 22:55:50,583 -- Finished executing all the actions in the batch
INFO: 2013-01-04 22:55:50,583 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 22:55:50,583 -- SharingSpaceController - executing action  
INFO: 2013-01-04 22:55:50,584 -- SharingSpaceController - executing action  
INFO: 2013-01-04 22:55:51,316 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 22:55:53,044 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 22:55:53,045 -- Finished executing all the actions in the batch
INFO: 2013-01-04 22:55:53,045 -- SharingSpaceController - Finished executing all actions
INFO: 2013-01-04 23:20:18,045 -- SharingLoadBalancer - assigning servers to the sharing space RCVHFV1T
INFO: 2013-01-04 23:20:18,046 -- SharingLoadBalancer - Querying sharing space RCVHFV1T from load balancer
INFO: 2013-01-04 23:20:18,046 -- 200 GET /SharingFactory/RCVHFV1T (127.0.0.1) 1.36ms
INFO: 2013-01-04 23:20:18,056 -- SharingSpaceActionHandler - adding 3 action to sharing space RCVHFV1T from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 23:20:18,057 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:20:18,057 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:20:18,060 -- 200 POST /SharingSpace/RCVHFV1T (127.0.0.1) 9.34ms
INFO: 2013-01-04 23:20:18,749 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:20:18,750 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:20:18,750 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:20:18,751 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:20:18,752 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:20:19,529 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:20:19,611 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:20:19,611 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:20:19,611 -- SharingSpaceController - Finished executing all actions
INFO: 2013-01-04 23:23:14,051 -- SharingLoadBalancer - assigning servers to the sharing space PWP1FXKB
INFO: 2013-01-04 23:23:14,052 -- SharingLoadBalancer - Querying sharing space PWP1FXKB from load balancer
